Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,odom_world_velocity_x,odom_world_velocity_y,odom_yaw_world
0.49200000000000005,-4.673978866544087e-07,-6.019595149009405e-07,-5.971827476969338e-10,9.956701454815586e-08,3.7349884175474916e-07,-4.555180763438933e-06,-4.555180763438615e-06,-1.701354739127916e-12,4.020671740490534e-06,4.386200632170143e-05,-8.779137766295859e-05,-1.51687519422504e-07,-6.125565517580846e-14,1.3388836895833477e-07,-2.0819112554329143e-05,-2.0819112554326782e-05,9.918364889958521e-12,-4.764067086950093e-07
0.526,-3.644937537170621e-07,-9.429515350767304e-07,-3.825566530224478e-10,1.0290413293734657e-07,5.073872107130839e-07,-4.071869722280567e-06,-4.071869722280043e-06,-2.0660146207749075e-12,8.634156415858099e-06,1.4513845079830815e-05,0.0001385430833443713,-1.3559326175191687e-07,-8.330179732949074e-14,2.875174086480747e-07,-3.0513584200146847e-05,-3.051358420014468e-05,1.1492476053563484e-11,-3.7663474661585147e-07
0.56,-2.7919156974219054e-06,5.140933856395691e-08,3.7223823512455567e-07,-2.4274219437048427e-06,7.949046193611587e-07,9.32986444410175e-06,9.329864444098802e-06,7.416352344629127e-12,-8.276266869531232e-05,0.0004024544794709404,-0.00274464940273785,3.1068448598843027e-07,-1.9263985035385904e-13,-2.7559968675539004e-06,3.793445283149331e-05,3.79344528313943e-05,-8.666922687892485e-11,-2.284710083047439e-06
0.5940000000000001,-4.116038317746027e-06,1.1680569600436286e-07,5.8455660312262125e-09,-1.3241226203241217e-06,-1.9610922481927423e-06,1.1023749617329064e-05,1.1023749617307864e-05,-2.161858992054788e-11,-1.117869786127435e-05,5.086742261943886e-05,0.002149668793814954,3.6709086225618e-07,-8.018565623715593e-13,-3.722506387804359e-07,-3.119871954321517e-07,-3.1198719542944546e-07,1.2994660747697323e-12,-4.165126305820094e-06
0.628,-3.8690663475099375e-06,-3.3461358128761276e-09,1.5499542982411185e-08,2.4697197023608936e-07,-2.3333428869731774e-06,3.2702411561507665e-07,3.270241156141864e-07,-7.630593940384407e-13,2.9723677838364034e-06,-0.00032122298803945903,0.00042495692627960216,1.0889903049952707e-08,-2.5284700258408098e-14,9.897984720175224e-08,1.195235573108455e-07,1.195235573099279e-07,-4.68335078513777e-13,-3.918349562647086e-06
0.662,-3.573539864223242e-06,-3.1879769935017066e-09,1.870965116168577e-08,2.9552648328669567e-07,-2.234363039771426e-06,-6.872089163989114e-08,-6.87208916397196e-08,1.535474203401822e-13,7.344636609607091e-06,-1.1884234452101134e-05,0.00013129936413725784,-2.288405691603086e-09,4.917642529554956e-15,2.4457639909991616e-07,7.876867014861074e-08,7.876867014809265e-08,-2.856904162259051e-13,-3.626954926210218e-06
0.6960000000000001,-3.2679628540654113e-06,-3.2905216329481846e-09,1.9374305493258248e-08,3.0557701015783053e-07,-1.9897866406715093e-06,-6.027458292239034e-08,-6.027458292227101e-08,1.1993355987094028e-13,7.790783822874485e-06,2.536429044294536e-07,1.3397814212234072e-05,-2.0071436113119832e-09,3.807685070860341e-15,2.594331013017204e-07,7.813996792880795e-08,7.813996792837443e-08,-2.60290692124255e-13,-3.331082658773075e-06
0.7300000000000001,-2.960946123539849e-06,-3.3051941183970257e-09,1.9469512002601164e-08,3.070167305255625e-07,-1.7303535393697893e-06,-4.9631992769892745e-08,-4.963199276981844e-08,8.588089435531685e-14,7.969990979496223e-06,3.195973018768046e-07,5.381596294947071e-06,-1.6527453592352152e-09,2.7012048700344536e-15,2.6540069961722426e-07,7.791648550710893e-08,7.791648550675049e-08,-2.3633778358419344e-13,-3.0332192481011336e-06
0.764,-2.6537183536876816e-06,-3.307316642775504e-09,1.9483467283976097e-08,3.072277698521673e-07,-1.4649528397525647e-06,-4.177630293752229e-08,-4.1776302937477464e-08,6.120031362266481e-14,8.302142940086765e-06,2.3590660157268629e-07,9.974533351067334e-06,-1.3911508878181942e-09,1.89722006305969e-15,2.764613599048893e-07,7.788540744167848e-08,7.788540744138909e-08,-2.1231657533691446e-13,-2.7260122571248354e-06
0.798,-2.3464589774697044e-06,-3.3076414940325094e-09,1.9485555391440812e-08,3.072593762179772e-07,-1.1884914798476755e-06,-3.272334775522645e-08,-3.2723347755203335e-08,3.889141999917004e-14,8.114188228732418e-06,2.7186051598486005e-07,-5.644285626256673e-06,-1.089687480248389e-09,1.1882937092194663e-15,2.7020246801678955e-07,7.788190991725024e-08,7.788190991702072e-08,-1.8908117312043503e-13,-2.4277932233752364e-06
