Time,yaw_world,delta_position_x_world,delta_position_y_world,delta_yaw,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw,twist.twist.linear.x,odom_world_velocity_x,odom_world_velocity_y,odom_angular_velocity,odom_yaw_world
0.438,-2.6680885656083074e-05,9.493354824969061e-07,-8.593574066069411e-09,-3.6715516122198694e-07,-3.6344546993493793e-06,5.388125612060363e-05,5.388125612024777e-05,-1.9582898451394424e-10,-0.00036722389661114857,-0.0026340497233996144,-0.008147533862071532,1.7942458287299206e-06,-1.6405504978264567e-11,-1.222855575715125e-05,4.640555512916874e-07,4.640555511045705e-07,-1.317821180398537e-11,8.102091485518711e-05,-2.8397918673907426e-05
0.47200000000000003,-1.842938264513562e-05,-8.511467970880207e-08,5.330749282024262e-07,8.251503010947452e-06,-1.586301045650063e-05,-2.8975899513198393e-06,-2.8975899509552717e-06,4.596449969451004e-11,8.289495321931309e-05,-0.0017050704526103142,0.01351708257749134,-9.64897453696288e-08,1.3390361043784953e-12,2.760401942203126e-06,-2.559173401886397e-06,-2.559173401208019e-06,5.89251563127216e-11,0.0002659189224218,-2.302507375017798e-05
0.506,-8.092532393674622e-06,-1.0572762595018573e-07,6.71754666447483e-07,1.0336850251461001e-05,-1.3102608514297505e-05,-2.1427627644549533e-06,-2.14276276427102e-06,2.8075781640863798e-11,0.00022490148000771381,2.2667483089035614e-05,0.004264460263915938,-7.135400005345002e-08,6.245370631390101e-13,7.489219284256871e-06,-3.1245878077985505e-06,-3.124587807519062e-06,4.179204394398063e-11,0.0003244110469501,-1.3375218273885404e-05
0.54,2.765493110087584e-06,-1.1094082488869589e-07,7.064898910644751e-07,1.0858025503762205e-05,-5.613389230040632e-06,-9.723565913738784e-07,-9.72356591358559e-07,5.458216017748483e-12,0.0002540237131214528,3.51473325249572e-05,0.0008745415349471171,-3.23794744926438e-08,2.520940960466026e-14,8.45898964694438e-06,-3.26624941810286e-06,-3.266249418088033e-06,9.841653829871894e-12,0.0003386478299282,-3.0131360377258413e-06
0.5740000000000001,1.3761254045682695e-05,-1.1232390320983776e-07,7.15666826189009e-07,1.0995760935595112e-05,2.845600416903748e-06,-2.5802616186934495e-07,-2.5802616186830024e-07,-7.34239353786491e-13,0.0002634039308721282,2.145136424938539e-05,0.000281688220741002,-8.592271189957806e-09,-6.733430385205866e-14,8.77135089804187e-06,-3.305411898762707e-06,-3.3054118986670333e-06,-2.5149192270054915e-11,0.0003425868351889,7.608489664998027e-06
0.608,2.479383193299902e-05,-1.1270051502709241e-07,7.181158876701289e-07,1.1032577887316325e-05,1.1616951314945617e-05,3.7297893778378077e-07,3.7297893775861335e-07,4.332878161636855e-12,0.00027297303457094596,1.8949102091685452e-05,0.00028736047143596927,1.2420198626411222e-08,2.0825313647046403e-13,9.090002051212501e-06,-3.31651348922468e-06,-3.316513488649361e-06,-6.177466158854226e-11,0.0003436994246423,1.8626386352059043e-05
0.642,3.5836512467059714e-05,-1.1281066851411528e-07,7.187839880483721e-07,1.1042680534060696e-05,2.0706953366158118e-05,9.827382473828768e-07,9.827382471721885e-07,2.034951505824295e-11,0.0002631806733348536,1.8311090378351228e-05,-0.00029406490198475573,3.272518362694257e-08,8.408488506141298e-13,8.763916422050625e-06,-3.3195714096968467e-06,-3.3195714082680245e-06,-9.739689009032403e-11,0.0003440019744092,2.9340200310133586e-05
0.676,4.688222326156237e-05,-1.1285027559475302e-07,7.189805790161438e-07,1.1045710794502656e-05,2.947086978820874e-05,1.649281960630609e-06,1.649281959914382e-06,4.8605773898750344e-11,0.00025929365357252256,2.0016327725157124e-05,-0.00011672732019012128,5.492108925634538e-08,1.8889260554795516e-12,8.634478663965002e-06,-3.320572821239388e-06,-3.3205728185749985e-06,-1.3302104850675073e-10,0.0003440974003097,4.005966913042414e-05
0.7100000000000001,5.7929091752851336e-05,-1.1287120374632587e-07,7.190523137492419e-07,1.1046868491288966e-05,3.810534845217375e-05,2.4986590758423546e-06,2.498659074028306e-06,9.52122747251177e-11,0.00026091495898800695,2.5506820276628993e-05,4.868785031484675e-05,8.320534714816874e-08,3.582398706553637e-12,8.688468134300632e-06,-3.321017821602152e-06,-3.3210178172652083e-06,-1.6972370466781724e-10,0.000344136635421,5.110593012711355e-05
0.744,6.897662193153703e-05,-1.1288718487507429e-07,7.190909632326681e-07,1.1047530178685694e-05,4.679381658647438e-05,3.3429643890945716e-06,3.3429643854345917e-06,1.5643006242131862e-10,0.00024480517049566415,2.5354513911477987e-05,-0.00048377743220248665,1.1132071400905819e-07,5.730252822019935e-12,8.152012177505617e-06,-3.3212947898337717e-06,-3.3212947834855804e-06,-2.0534952843687343e-10,0.0003441591268074,6.182815484980884e-05
0.778,8.00246822222219e-05,-1.1290185466649588e-07,7.19120824382076e-07,1.1048060290684873e-05,5.494582876397999e-05,4.429967609337869e-06,4.4299676026507355e-06,2.434082415701797e-10,0.0002337471793293357,3.2642739346645576e-05,-0.0003320718067966503,1.4751792112995295e-07,8.768914709580665e-12,7.78378107166688e-06,-3.3215303877098234e-06,-3.3215303789681554e-06,-2.409801482470876e-10,0.0003441774664107,7.255093897384077e-05
0.812,9.107323754890684e-05,-1.1291617587564331e-07,7.191483318911707e-07,1.1048555326684939e-05,6.272960983564687e-05,5.933119372162143e-06,5.933119360488719e-06,3.7218226307995954e-10,0.00022597867578445937,4.5139692577305506e-05,-0.00023328839474103078,1.975728746477897e-07,1.3256644564175652e-11,7.525089903622498e-06,-3.3217612447304237e-06,-3.3217612331228287e-06,-2.7769645396539057e-10,0.0003441951795604,8.35991613573626e-05
0.8460000000000001,0.00010212227840588874,-1.1293040363177273e-07,7.19175191777451e-07,1.1049040856981896e-05,7.02546997392694e-05,7.333812607545046e-06,7.3338125894462125e-06,5.152348022633029e-10,0.0002015296008860922,4.20628599214085e-05,-0.0007342064534044193,2.4421595915822804e-07,1.812461089852628e-11,6.710935709506871e-06,-3.321982108476384e-06,-3.3219820936988618e-06,-3.1333900312833397e-10,0.0003442120617109,9.432290522981337e-05
